t,price_usd_close,volume_sum,active_count,transfers_volume_entity_adjusted_sum,fee_zscore_maxmin,fee_zscore,volume_ratio_maxmin,volume_ratio,actaddress_ratio_maxmin,actaddress_ratio,aggregate_indicator_equalweight,aggregate_indicator_PCA,aggregate_indicator_manual
2014-02-14,670.0066271759999,10899.44998774418,174659,124995238.10786995,,,,,,,,0.0,
2014-02-15,655.269274756,8193.71056160841,149250,119740021.78090736,,,,,,,,0.0,
2014-02-16,620.641121662,7205.354892651243,126181,140652137.23288047,,,,,,,,0.0,
2014-02-17,632.4809440480001,14885.512397091268,179060,159341755.51409966,,,,,,,,0.0,
2014-02-18,629.1273936299999,8422.392601370166,155998,139660189.0718382,,,,,,,,0.0,
2014-02-19,624.838114922,9067.537892190148,174809,135535229.16688788,,,,,,,,0.0,
2014-02-20,562.5895875420001,8865.931967654175,178713,133106395.66317,,,,,,,,0.0,
2014-02-21,581.290525096,7872.890990782918,177966,100037430.40897484,,,,,,,,0.0,
2014-02-22,611.552214376,7219.219760591121,153828,104334200.2526486,,,,,,,,0.0,
2014-02-23,608.198850544,7445.228918018415,160345,105395008.84270188,,,,,,,,0.0,
2014-02-24,536.8594994299999,8606.565817670526,213025,150577481.26152608,,,,,,,,0.0,
2014-02-25,536.2111523420001,8755.727421448366,208076,196774848.7396628,,,,,,,,0.0,
2014-02-26,585.5174387139999,8574.815954047162,200377,161408168.21341622,,,,,,,,0.0,
2014-02-27,583.057392048,8399.991939145179,182436,137967975.5650382,,,,,,,,0.0,
2014-02-28,551.4270378320001,9367.23795298516,195028,123839399.50334568,,,,,,,,0.0,
2014-03-01,566.7533114280001,7083.757470491389,180547,131010607.2333014,,,,,,,,0.0,
2014-03-02,563.2946821140001,6106.21726114759,158859,89707516.13473658,,,,,,,,0.0,
2014-03-03,676.820067156,10653.521420562616,235496,193897473.81514385,,,,,,,,0.0,
2014-03-04,673.387906086,11825.66726658364,231057,247307376.20027107,,,,,,,,0.0,
2014-03-05,670.1076203939999,9536.610173517654,200783,136861737.87401035,,,,,,,,0.0,
2014-03-06,669.219942962,9747.18746244162,194730,142096307.88948727,,,,,,,,0.0,
2014-03-07,632.308556588,8875.572743928802,179768,851745963.4169265,,,,,,,,0.0,
2014-03-08,620.6247192339999,7220.523080326756,170285,584408937.1056641,,,,,,,,0.0,
2014-03-09,638.418612898,7744.188271259979,172945,304573392.6927923,,,,,,,,0.0,
2014-03-10,629.382,10230.02297736562,207866,325550341.38681114,,,,,,,,0.0,
2014-03-11,635.03872797,9598.282058160865,188912,261249266.91373777,,,,,,,,0.0,
2014-03-12,633.854888054,10559.067733823596,202349,371812687.8686011,,,,,,,,0.0,
2014-03-13,641.6025862160001,9408.490233237697,192686,269533449.80426747,,,,,,,,0.0,
2014-03-14,629.8350340720001,8676.352068263468,192086,197025886.0850937,,,,,,,,0.0,
2014-03-15,637.415090218,6910.867215292871,146351,212090377.443942,,,,,,,,0.0,
2014-03-16,634.8101052919999,7849.7093492662525,139668,62006456.270560496,,,,,,,,0.0,
2014-03-17,622.84479101,8201.402723325535,187889,103625713.47218353,,,,,,,,0.0,
2014-03-18,614.438939238,5984.719493896853,141025,94405094.70152692,,,,,,,,0.0,
2014-03-19,611.19495134,8267.831492191104,163345,144628650.6319948,,,,,,,,0.0,
2014-03-20,586.953250296,8175.824511123989,165478,116864020.4492956,,,,,,,,0.0,
2014-03-21,570.012095636,8531.3017804533,187929,108617182.29796477,,,,,,,,0.0,
2014-03-22,564.545464148,9866.930738563866,168555,89153089.67727274,,,,,,,,0.0,
2014-03-23,559.690294744,6284.65104117952,147986,57540929.78965117,,,,,,,,0.0,
2014-03-24,584.911571278,7348.37277110282,192166,86194459.16217427,,,,,,,,0.0,
2014-03-25,583.845073968,8413.168966047582,166188,82470050.47436404,,,,,,,,0.0,
2014-03-26,579.087233466,8771.522544010306,168544,84809190.52907719,,,,,,,,0.0,
2014-03-27,472.14433733800007,7440.642371245918,181406,129979698.61175038,,,,,,,,0.0,
2014-03-28,501.09610014200007,6195.179536681536,181617,108574114.02104604,,,,,,,,0.0,
2014-03-29,491.9478371900001,4905.740129755527,143684,63970561.87712219,,,,,,,,0.0,
2014-03-30,458.77462072399993,5042.870185413749,165857,87345490.50566585,,,,,,,,0.0,
2014-03-31,457.023554568,5762.097435539797,169476,94394386.71313933,,,,0.5508550443815602,,1.0421605945087795,,0.0,
2014-04-01,479.312290686,5862.297807125383,178536,75821132.59889686,,,,0.5270755214796856,,1.0532215791252182,,0.0,
2014-04-02,439.626726544,6173.882418136394,178895,84636597.8580532,,,,0.5231159112989591,,1.0633918448131476,,0.0,
2014-04-03,449.53955801,5845.835189295622,168017,88900690.47210556,,,,0.5286820001863841,,1.0546616595986096,,0.0,
2014-04-04,451.900550232,6019.128039678045,176906,82139249.18012299,,,,0.5234098266545109,,1.058823485573613,,0.0,
2014-04-05,463.62556298400006,5046.423037313952,152433,70406982.66560481,,,,0.5039589881421564,,1.0264686963069785,,0.0,
2014-04-06,457.883594364,4744.911583721778,183298,59130813.05301612,,,,0.47400718177487977,,1.0499801756122868,,0.0,
2014-04-07,448.95518037,6454.975580099508,158520,63134369.58604234,,,,0.4569467899701478,,1.0287860497246717,,0.0,
2014-04-08,453.33637542,6689.436439846586,164922,71961189.82791491,,,,0.4581819277904205,,1.022247344240732,,0.0,
2014-04-09,443.061913538,9045.26394888664,177406,76583000.21518964,,,,0.4656123632950905,,1.034318651172195,,0.0,
2014-04-10,363.851086082,5843.379702382335,180987,106298590.73123822,,,,0.5169674776325265,,1.047115610917971,,0.0,
2014-04-11,423.4131448,5665.790123624533,167323,97214072.78736272,,,,0.5429425931837933,,1.0362727994053833,,0.0,
2014-04-12,423.368963092,3869.040692021571,130830,56654150.12826257,,,,0.5003923446539159,,0.9739173626396117,,0.0,
2014-04-13,416.864604154,4285.311914346363,170630,49717620.9374309,,,,0.4572107481045658,,0.9867645020073262,,0.0,
2014-04-14,459.098005824,6923.505869617076,181682,81414104.79955715,,,,0.4779814612784249,,1.0105503877313782,,0.0,
2014-04-15,522.29491627,8068.141409867255,197395,89804920.93654269,,,,0.507660737125399,,1.0499022608447643,,0.0,
2014-04-16,527.687720992,7392.37022566306,183827,140481164.24983755,,,,0.6118849860579546,,1.0587319895798548,,0.0,
2014-04-17,498.366678046,7574.123987646744,156427,92716008.0524996,,,,0.6138556701704779,,1.025360216709136,,0.0,
2014-04-18,482.26565610000006,5933.885651782769,147504,77826923.74958134,,,,0.5906139848609756,,0.9858351222483123,,0.0,
2014-04-19,504.842390182,6233.7305734692245,139964,65015886.19695095,,,,0.5528314927147189,,0.9451344477601968,,0.0,
2014-04-20,500.39539343,5480.91084203153,163159,58539994.375060834,,,,0.5149708763611955,,0.9514512556159889,,0.0,
2014-04-21,497.251879218,6253.542533939535,140648,61792075.13026933,,,,0.493925976473915,,0.923148293345553,,0.0,
2014-04-22,489.992809938,7575.242465180964,182084,79628957.08109915,,,,0.5079789112604631,,0.9606139271140264,,0.0,
2014-04-23,492.0000000000001,7136.590212471333,154429,88428839.6810383,,,,0.5345129347569897,,0.9488597680633977,,0.0,
2014-04-24,502.220952572,7319.957388744344,165157,81629162.95412818,,,,0.5454731004732968,,0.9546393884434932,,0.0,
2014-04-25,466.88685158400006,6354.021652702974,180417,79878393.51610044,,,,0.5488291328924204,,0.9790971091274582,,0.0,
2014-04-26,461.0453260000001,4194.729404963152,133998,52613860.80193032,,,,0.5059498216210581,,0.9310848661248394,,0.0,
2014-04-27,434.374768044,5319.193376008666,171493,45196642.01197334,,,,0.46435362696185767,,0.950584383933846,,0.0,
2014-04-28,442.82037402,5615.831326084874,166184,67591405.89341557,,,,0.4729708947906518,,0.956928436174548,,0.0,
2014-04-29,448.0,5637.683572365202,168695,84411115.03772637,,,,0.5086445118462856,,0.9639312927437679,,0.0,
2014-04-30,448.89941997000005,5770.215351625338,164933,61680990.74376056,,,,0.49761062611408263,,0.9640984974318519,,0.0,
2014-05-01,460.701262044,4952.396649796096,152948,65141373.34884194,,,,0.4947891504893625,,0.9470091437461231,,0.0,
2014-05-02,454.355623846,5365.218916756741,142884,70394349.8052706,,,,0.5025748039459866,,0.919174888756346,,0.0,
2014-05-03,439.87207680600005,4550.066835844432,115635,49031420.10330303,,,,0.47018213011606924,,0.8597522277418277,,0.0,
2014-05-04,437.933060358,4316.442349310862,155297,45480722.97198296,,,,0.4398813610071618,,0.873445379642369,,0.0,
2014-05-05,433.0,5862.243386165484,147303,58769943.476648256,,,,0.4453296925425577,,0.8725057143008736,,0.0,
2014-05-06,428.0100000000001,6441.590498926219,167404,61065252.60311353,,,,0.45628751382721433,,0.8996993243199952,,0.0,
2014-05-07,440.92028681400006,5949.9034801058015,160837,77729324.03351453,,,,0.4957099926758875,,0.9110166463543025,,0.0,
2014-05-08,439.0813533279999,6031.079157366778,166644,66887726.15939739,,,,0.5060972903983724,,0.92783197366335,,0.0,
2014-05-09,451.468934602,7002.569819139286,161746,65159077.63994982,,,,0.5105354883723667,,0.9325155171639296,,0.0,
2014-05-10,456.543988148,4575.634696903056,134886,46848072.27054435,,,,0.47821186436744423,,0.8967989756409631,,0.0,
2014-05-11,439.14571258,4300.7938858549405,164721,46930996.94594979,,,,0.45567135582905993,,0.9143936068424143,,0.0,
2014-05-12,442.46349,6133.341775892932,153434,67801886.7986987,,,,0.4816718756899258,,0.9107749287572859,,0.0,
2014-05-13,439.107218986,5424.808791548241,147431,52895769.81066255,,,,0.4724829509238982,,0.9031735180707398,,0.0,
2014-05-14,445.754518832,5363.026314013401,159099,59684112.648463525,,,,0.4783284369668254,,0.9119230257595013,,0.0,
2014-05-15,446.33672479,5742.173631436881,175329,69671206.96129952,,,,0.5038970272613018,,0.9422061600590376,,0.0,
2014-05-16,447.269647738,5216.611703272113,153634,52853767.29918303,,,,0.4896545061585363,,0.9327198062849497,,0.0,
2014-05-17,450.0057898,4185.15911234549,147231,39408125.31197167,,,,0.45303460389683964,,0.9151167563140069,,0.0,
2014-05-18,446.898,3902.7171261838057,175993,32559820.3193389,,,,0.41266629536908994,,0.9453681417685337,,0.0,
2014-05-19,448.179080492,5097.319230218957,184495,61651361.23429985,,,,0.44309944376638416,,0.9786025923885272,,0.0,
2014-05-20,489.193911936,6306.392901507942,189650,88647577.13182743,,,,0.5234627197260024,,1.0114365209223268,,0.0,
2014-05-21,493.694430672,6328.704235471275,156386,71923670.89368431,,,,0.549671484138327,,0.9894178519912739,,0.0,
2014-05-22,529.49782271,6544.915187714528,161718,78699935.36687772,,,,0.5828023438230904,,0.980671208492655,,0.0,
2014-05-23,523.491528154,6758.9515180484905,174275,95285929.92228971,,,,0.6431305930517677,,0.9904656410754209,,0.0,
2014-05-24,528.214489126,5866.824744606338,123999,56507514.08772413,,,,0.6071516159426119,,0.9271562773365825,,0.0,
2014-05-25,573.07334608,5729.709179279025,186437,108272448.42087343,,,,0.6929673874343183,,0.9715135605381375,,0.0,
2014-05-26,583.558250216,7330.44007035348,170136,103314235.65032265,,,,0.7514658956522695,,0.981972845830239,,0.0,
2014-05-27,573.185524618,6989.66377207138,178068,138311984.91653532,,,,0.8694527862121394,,1.001194806720429,,0.0,
2014-05-28,580.266611644,8019.0466752687635,183187,101928334.03718188,,,,0.8796506133870463,,1.0220584559514685,,0.0,
2014-05-29,570.35,6811.998802453595,171379,87083921.54499297,,,,0.8552734723440975,,1.0218521836290673,,0.0,
2014-05-30,621.18,6938.286764058509,151497,117812644.39107226,,,,0.9039301404303282,,0.9929234883200042,,0.0,
2014-05-31,627.3743539159999,6000.5304993471145,146223,127832690.03910688,,,,0.9582337597638912,,0.9627251192869619,,0.0,
2014-06-01,629.8553311400001,6968.191933705116,190183,112416697.8900664,,,,0.9752090195220369,,1.007833971793202,,0.0,
2014-06-02,662.0855888839999,7478.424702544562,174907,102878366.34476712,,,,0.9748181870324758,,1.020513807660462,,0.0,
2014-06-03,669.938043516,8969.144880350601,185725,131787709.12533411,,,,1.0298416655917673,,1.0444396173488104,,0.0,
2014-06-04,642.357380702,7721.994058551837,169370,114770475.54430816,,,,1.0350564808002094,,1.0388649218881403,,0.0,
2014-06-05,661.48,8085.04560232271,181464,99666430.63808332,,,,1.0848712013183162,,1.0513918642285272,,0.0,
2014-06-06,649.0938278240001,7097.555961753266,173172,98022663.82213816,,,,1.1135868134971814,,1.0482291779549602,,0.0,
2014-06-07,657.122319458,5733.738301220014,138974,77425959.75436622,,,,1.0639228743308913,,0.9969548827660367,,0.0,
2014-06-08,657.9504511279999,5799.201347046346,172445,55900538.62368805,,,,0.9780948219454821,,1.009439755923241,,0.0,
2014-06-09,648.3175507240001,7208.854987287751,165041,103882187.27339225,,,,1.0394575573609017,,1.0074792219895365,,0.0,
2014-06-10,648.549935972,7567.8761298167965,177636,152316987.36378083,,,,1.2409586202718785,,1.025513278799125,,0.0,
2014-06-11,622.5026906339999,7198.787998844038,172773,133199853.53640664,,,,1.338387971196631,,1.031810137565271,,0.0,
2014-06-12,571.006454714,7971.177136847456,174202,261957125.54364595,,,,1.7580692743367003,,1.0389165333863863,,0.0,
2014-06-13,591.983880914,6797.606120122869,173372,121250081.72542007,,,,1.6914662093789123,,1.0401612728423104,,0.0,
2014-06-14,568.1956108239999,5182.475507325221,148511,81790001.86012349,,,,1.5056710226288654,,1.0042877581830825,,0.0,
2014-06-15,590.40657709,5386.416759192756,175444,82767840.32857189,,,,1.3762250035210044,,1.0194368018294186,,0.0,
2014-06-16,586.980456142,7149.135157844848,176770,84517388.51387125,,,,1.2828723346389406,,1.0296988558091729,,0.0,
2014-06-17,606.443230048,7172.193398420444,184315,93518646.78168862,,,,1.2464311488769846,,1.0491474441539461,,0.0,
2014-06-18,607.0,7852.51775838112,166486,103198595.62075356,,,,1.243604818336597,,1.0378619430645333,,0.0,
2014-06-19,593.11789317,7093.918869462186,157590,85850449.57051122,,,,1.1917604235955224,,1.0181062991218632,,0.0,
2014-06-20,588.950932812,6348.488169347264,154139,75585466.92038994,,,,1.12144049076052,,0.9974546933725612,,0.0,
2014-06-21,589.036790108,5419.07515472723,152411,96780201.2982659,,,,1.1245990553043392,,0.9783214164177864,,0.0,
2014-06-22,600.0404249320001,5403.647406335181,182612,84893359.44047922,,,,1.0961611794956196,,1.0105080974985452,,0.0,
2014-06-23,588.193980926,6660.270658365815,162885,103279294.95859382,,,,1.126288748544586,,1.0045524817199156,,0.0,
2014-06-24,573.3281355759999,6474.898834640733,174560,157982198.603025,,,,1.3008885670790924,,1.0171742458428477,,0.0,
2014-06-25,560.4947890579999,7023.753094510288,174008,93781240.56608208,,,,1.2571945032138694,,1.0266209020662551,,0.0,
2014-06-26,579.622750878,5772.25197049568,158470,102281010.78435688,,,,1.2459142842155133,,1.0113842841152938,,0.0,
2014-06-27,599.929629306,6261.907793877282,166487,87039041.19628789,,,,1.1880356657993054,,1.009358080119456,,0.0,
2014-06-28,590.5955207659999,5529.421068548043,142577,65937339.93649104,,,0.004407842312580845,1.088332946941978,0.12539004060501924,0.9743392262041694,0.06489894145880004,0.045147931349567516,
2014-06-29,599.89,5193.495353679619,172728,82333868.92445196,,,-0.035967052340677874,1.0611726951709792,0.3025378724292562,0.9923763845230205,0.13328541004428918,0.09103263511098314,
2014-06-30,638.68650652,7404.426480970972,182040,119535610.4580244,,,0.08569907841260593,1.1430176825484446,0.573214415748122,1.0199366183388416,0.329456747080364,0.23156779017602003,
2014-07-01,639.157792748,8516.797808392992,185778,149590380.56387612,,,0.298916027379877,1.2864490417019203,0.870779826330268,1.0459614743187753,0.5848479268550725,0.4165846746875248,
2014-07-02,650.071232986,8265.794243183953,180969,149604704.3541057,,,0.45335585951045076,1.3903409468117862,0.9880010357505375,1.0576291611207034,0.7206784476304942,0.5165264623288184,
2014-07-03,646.6670635520001,7094.834584603393,160538,118846734.18782836,,,0.43834942828258217,1.3802460981729627,0.7844707462378271,1.0372890097884924,0.6114100872602046,0.44022763962095723,
2014-07-04,627.258726514,6439.405996398373,143913,91193449.17177962,,,0.3108291741792131,1.294463033298273,0.3749597949690351,0.9965468140117283,0.3428944845741241,0.24932980410052608,
2014-07-05,630.747663504,5227.031448029465,127629,81293468.02905641,,,0.17193511872399836,1.2010287953131038,-0.14915033495505958,0.9444031595971314,0.011392391884469388,0.014348188440909793,
2014-07-06,631.4238304700001,5842.913656463461,182661,75683475.80894634,,,0.045292665696601064,1.1158362285296908,0.2549035138839777,0.9846024289029963,0.15009808979028938,0.10573508373546403,
2014-07-07,622.774120722,7021.322916700872,185048,115572385.18798465,,,0.11250253945523148,1.16104841071514,0.5920855912399641,1.018148633627169,0.3522940653475978,0.24840252220860726,
2014-07-08,624.2982841780001,7646.361003306819,213384,91254486.6056212,,,0.06381825603179703,1.128298420741744,1.0,1.0846621459426156,0.5319091280158985,0.37106978349759023,
2014-07-09,621.8734082320001,7286.502590419118,183739,104506032.9868799,,,0.08602322129150264,1.143235733945884,1.0,1.0913333833093413,0.5430116106457513,0.37959834726952857,
2014-07-10,616.775924134,6902.406436251594,170485,101455646.5454692,,,0.08860190102920229,1.1449704156463363,0.8693550695402179,1.0762059313268844,0.4789784852847101,0.3353126993479385,
2014-07-11,634.129679252,6800.19650079933,169567,96327160.35941404,,,0.06119439868124288,1.126533347993833,0.737021841156446,1.0608829903523376,0.39910811991884443,0.2789247560612511,
2014-07-12,636.46644725,5523.529912564374,153451,87045102.12336549,,,0.00045987959353466223,1.0856771465404491,0.45612466023282483,1.028357743475363,0.22829226991317975,0.15825038975451777,
2014-07-13,630.5449909639999,5958.842007783072,187805,85468961.46469979,,,-0.04661393719031737,1.0540105198742642,0.6819163953493592,1.0545022989433035,0.3176512290795209,0.21842009245801952,
2014-07-14,619.701223542,7324.268589028709,161722,100594135.93722014,,,-0.02027308630109148,1.0717300495017172,0.5353448377450074,1.0375306936016304,0.25753587572195796,0.17774160180319987,
2014-07-15,623.5592835140001,7793.537105074277,177933,105530431.61850226,,,0.028814344023531113,1.1047512369960233,0.6245002364860122,1.0478540487343926,0.32665729025477164,0.22749281816949218,
2014-07-16,615.9106732139999,7811.795652527408,165672,109988694.8602121,,,0.07542358052406084,1.1361053398136327,0.5228142591722582,1.036079770668727,0.2991189198481595,0.21015455025154273,
2014-07-17,623.7643585440001,7292.929081623153,173737,92446361.9663142,,,0.036684505372793774,1.1100455062581502,0.5403429121659684,1.0381094235266397,0.2885137087693811,0.20135020450743624,
2014-07-18,631.42881345,7474.602783142152,168880,98067504.22792296,,,0.026634959746177023,1.1032851619464896,0.4846552600813583,1.0316613181163419,0.25564510991376765,0.1781913240340529,
2014-07-19,629.726,6515.826777907079,150518,75195597.34709044,,,-0.0740604214170264,1.0355472290538632,0.22418261489101488,1.0015010400328885,0.07506109673699424,0.04924693563330251,
2014-07-20,625.846605424,5612.577209348076,186124,65979133.97328312,,,-0.18600692169115485,0.9602406515769578,0.46002510516645523,1.0288093782478418,0.1370090917376502,0.08798327422556662,
2014-07-21,621.830136434,6578.168191130947,162547,105655105.99875018,,,-0.10975159729352513,1.011537721880314,0.3618242921941206,1.0174386493749406,0.12603634745029774,0.08323939591601937,
2014-07-22,619.567647252,7293.791471777524,165840,86947120.83815295,,,-0.12614548149464155,1.000509531559798,0.31561618600467645,1.0120881860609716,0.09473535225501745,0.060928973522349494,
2014-07-23,619.926984708,6836.992882637491,176062,96505433.79656789,,,-0.10192435397730015,1.0168031201176908,0.41240670560161674,1.0232956162490914,0.1552411758121583,0.10377546393098336,
2014-07-24,603.820880232,6517.4541987232615,177018,111787014.90960988,,,-0.024925493302070056,1.068600368382474,0.5042233313907354,1.0339271163993684,0.23964891904433266,0.16516927407501591,
2014-07-25,602.8812411219999,6194.037561871958,175686,95426002.94607449,,,-0.03824314154445052,1.0596415665734034,0.5293186369284864,1.0368329163272445,0.24553774769201792,0.16875116814102786,
2014-07-26,595.95700884,5205.49363061634,137797,70097105.37002936,,,-0.14998119729530524,0.9844752100377789,0.09503803646072262,0.9865473146788053,-0.027471580417291308,-0.024669109194256356,
2014-07-27,591.9597686699999,5301.651004172189,182039,54366753.72732007,,,-0.2921732617379773,0.8888223964944162,0.31939238105474343,1.012525433867643,0.013609559658383064,-0.0015309083296894954,
2014-07-28,589.3779206380001,6057.055955798946,173267,99157342.06883743,,,-0.22027871844721347,0.937185962851871,0.3779568724948785,1.0193066501691082,0.07883907702383253,0.04637861602450699,
2014-07-29,585.1045461199999,6075.237688051713,165276,83781844.84326907,,,-0.2309434692648591,0.9300117690918671,0.3200650650026724,1.0126033243306396,0.044560797868906654,0.022219577095726972,
2014-07-30,563.3470577280001,6353.580907748635,181446,79987547.6538789,,,-0.25400594235265384,0.9144976090945274,0.46954794856163407,1.0299120337867138,0.10777100310449012,0.06516618299991395,
2014-07-31,582.037732788,6489.613306240746,180077,82736026.71153465,,,-0.26031335544911693,0.910254602909747,0.554149303671605,1.039708073576186,0.14691797411124402,0.09206290521866323,
2014-08-01,598.2,6342.901640925472,173854,102365379.76163206,,,-0.1931943473753034,0.955405659613677,0.4911278049206076,1.0356557251731184,0.1489667287726521,0.09600159839612843,
2014-08-02,589.306,5018.457094454478,140634,73317952.77362797,,,-0.2577691689282531,0.9119660809718567,0.04745914216688374,0.9871122355318678,-0.10515501338068467,-0.08255756281304738,
2014-08-03,586.489508506,5011.176281989983,169777,69855827.07599469,,,-0.31825144595910737,0.8712795631258289,-0.022154894602362307,0.9919112348259392,-0.17020317028073484,-0.12991313339358457,
2014-08-04,588.479331236,6526.797489967606,174711,90112297.03986712,,,-0.2857502495563936,0.8931431663559402,0.09667272513770797,1.0034692651363282,-0.09453876220934282,-0.07624926548296163,
2014-08-05,580.340990122,7055.714701977625,198709,132282696.4108759,,,-0.0995471169818507,1.0184022909853856,0.5295901763027293,1.045577935102174,0.2150215296604393,0.14529941862171314,
2014-08-06,582.416533308,7653.831958641777,203048,89140118.50528893,,,-0.12845413632087932,0.9989564960194839,0.913068745215813,1.082877823230686,0.39230730444746686,0.26709436184431135,
2014-08-07,584.81249954,6420.462494305088,179001,91402561.98732546,,,-0.1427625195969252,0.9893312252775827,0.8414601916028439,1.0759126594501418,0.34934883600295935,0.23678221198058602,
2014-08-08,588.78812401,6639.569101584863,173638,65400116.852609664,,,-0.2555413079012424,0.9134647664030897,0.6773439422018237,1.0609779231324796,0.21090131715029065,0.1365898871691007,
2014-08-09,589.242055856,5428.082681388037,149170,64231289.41789359,,,-0.34489828672519895,0.8533541936524414,0.207510421894175,1.0167760171996472,-0.06869393241551197,-0.060555341960121356,
2014-08-10,590.785817632,5793.680023914232,198541,63926389.00451579,,,-0.41049763609720136,0.8092254136207268,0.5881571022606347,1.0525872312402842,0.08882973308171666,0.04616526346835337,
2014-08-11,573.9565111500001,7158.971724335682,194982,83048103.5360275,,,-0.38935414334324425,0.8234486726892037,0.796949991457758,1.0731187459928104,0.20379792405725689,0.12664502833740232,
2014-08-12,567.831212848,7124.679654701412,198559,79030930.05935617,,,-0.3888095440079844,0.823815025473205,1.0,1.0934007723145411,0.3055952279960078,0.19722285275744333,
2014-08-13,549.790349374,6842.973191499742,196751,97760653.20523098,,,-0.3174321490095653,0.8718307054041154,1.0,1.1064899965109172,0.34128392549521736,0.22463774208508003,
2014-08-14,507.387017804,6342.701317819384,196303,94091870.24869502,,,-0.2815695469331807,0.8959555312376644,1.0,1.1137062468775865,0.35921522653340965,0.2384119806510423,
2014-08-15,501.237741262,6094.117258460711,193369,76821756.98675252,,,-0.3225278262308785,0.8684028357474093,1.0,1.11380664212358,0.33873608688456075,0.22268057585514467,
